-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.2,-0.45,0.2,-8.897774693860954e-05,-3.6730967714396286e-06,7.3461935424351815e-06,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.2,-0.45,0.2,-8.897774693860954e-05,-3.6730967714396286e-06,7.3461935424351815e-06,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.2,-0.45,0.2,-8.897774693860954e-05,-3.6730967714396286e-06,7.3461935424351815e-06,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.2,-0.45,0.2,-8.897774693860954e-05,-3.6730967714396286e-06,7.3461935424351815e-06,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.2,-0.45,0.2,-8.897774693860954e-05,-3.6730967714396286e-06,7.3461935424351815e-06,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.2,-0.45,0.2,-8.897774693860954e-05,-3.6730967714396286e-06,7.3461935424351815e-06,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.2,-0.45,0.2,-8.897774693860954e-05,-3.6730967714396286e-06,7.3461935424351815e-06,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.2,-0.45,0.2,-8.897774693860954e-05,-3.6730967714396286e-06,7.3461935424351815e-06,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.2,-0.45,0.2,-8.897774693860954e-05,-3.6730967714396286e-06,7.3461935424351815e-06,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.2,-0.45,0.2,-8.897774693860954e-05,-3.6730967714396286e-06,7.3461935424351815e-06,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.2,-0.45,0.2,-8.897774693860954e-05,-3.6730967714396286e-06,7.3461935424351815e-06,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.2,-0.45,0.2,-8.897774693860954e-05,-3.6730967714396286e-06,7.3461935424351815e-06,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.198931884765625,-0.45446099042892457,0.2103064924478531,0.021071397925381954,0.006640405765823759,0.0030273501768392193,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.197159481048584,-0.4580050528049469,0.22122150361537934,0.043173403569014564,0.0184367937624717,0.0025662665632633975,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.1947730302810669,-0.4592596709728241,0.2329176038503647,0.06104588440099241,0.024077838438072367,-0.0017767614331062427,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.1910327196121216,-0.4598809897899628,0.24463908076286317,0.07944907346333242,0.03598427886467188,-0.010443156952195824,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.18608458042144777,-0.4595335841178894,0.25595220625400544,0.08681089908821656,0.0487567852853396,-0.022485249709694646,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.18039698600769044,-0.4592279314994812,0.2662394016981125,0.09679669294605776,0.06277775223439225,-0.03845226172819316,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.17637510299682618,-0.4585146427154541,0.27571761310100557,0.10205247469681004,0.06949130606056753,-0.04821880468148654,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.1742358922958374,-0.458007287979126,0.2839295983314514,0.1028263606676487,0.07839116261530807,-0.05737911188476005,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.17375428676605226,-0.4581794559955597,0.2905601978302002,0.10847488941320971,0.08118731256434762,-0.07212629913079274,1.0,0.05,90,51.567722425592855,34.07795721155571
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.17604775428771974,-0.45925299525260926,0.2958196520805359,0.10813297411450934,0.0944568969617741,-0.08885312633722615,1.0,0.05,90,51.567722425592855,33.545444440802854
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.18161256313323976,-0.4599090039730072,0.3000276505947113,0.11781140828143892,0.08427381248760192,-0.10973645370829738,1.0,0.05,90,51.567722425592855,33.28766782457155
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.19008703231811525,-0.4602664828300476,0.3031656265258789,0.11978767720400041,0.07870149460192394,-0.1373833752289167,1.0,0.05,90,51.567722425592855,33.43030552988546
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.19840235710144044,-0.4604193985462189,0.30439348220825196,0.13600616840932336,0.06100381662616484,-0.18041464803662646,1.0,0.05,90,51.567722425592855,33.74128606439296
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.20650274753570558,-0.45910821557044984,0.30469624400138856,0.1333769842951575,0.04903453276363336,-0.21429579656406111,1.0,0.05,90,51.567722425592855,34.26436728941825
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.21526153087615968,-0.4576847076416016,0.3046660542488098,0.1384821659589445,0.03493994826735057,-0.2469696657336712,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.225191068649292,-0.4565579116344452,0.3047722101211548,0.12708698363482862,0.023459059872975068,-0.24387848554090275,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.23487133979797364,-0.4556540071964264,0.30478922724723817,0.1205369533871251,0.012871874641533582,-0.24039506090845453,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.24477381706237794,-0.45442129373550416,0.30567358136177064,0.11577604767068998,0.0058456096013314845,-0.22947681109319232,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.2556052923202515,-0.4531258761882782,0.3072045862674713,0.11492719009514941,0.004672708094432881,-0.2189652550103158,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.26657958030700685,-0.45284990668296815,0.3091197431087494,0.11679012574607012,-0.012859083148418226,-0.21089628264032412,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.2761145353317261,-0.4528309524059296,0.31082351207733155,0.12155262911965065,-0.03517537356460508,-0.1984685286120329,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.28355677127838136,-0.4535105347633362,0.3120486557483673,0.12353858101487138,-0.04274516668374575,-0.1934528283798241,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.28981001377105714,-0.4545027732849121,0.3133391261100769,0.13228709554681314,-0.05077939603498484,-0.1890169968495651,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.29637367725372316,-0.4551555037498474,0.31487871408462526,0.13980339991235494,-0.05070912217105737,-0.1793994293809333,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.3029164791107178,-0.45532954931259156,0.3158048510551453,0.1424205060622216,-0.05476975694650222,-0.16555854046081378,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.30878872871398927,-0.45518956780433656,0.3165105104446411,0.14221133222146923,-0.058633441504955454,-0.1493958866891883,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.3130131483078003,-0.45520220398902894,0.3164498031139374,0.14094909516096688,-0.06186412243440511,-0.13909529294585762,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.3157543659210205,-0.456176620721817,0.31627772450447084,0.1505256958221005,-0.06494941898433264,-0.1328911036891599,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.3173959970474243,-0.4576413154602051,0.31589187383651735,0.1554807225583113,-0.07061266578985613,-0.12747624679106287,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.3188267469406128,-0.4592684626579285,0.31575812101364137,0.16088691415380277,-0.06999144955114205,-0.12228321275967316,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.31959683895111085,-0.460809987783432,0.3154604256153107,0.16397465676264666,-0.07153583654709092,-0.1191352603027956,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.31889612674713136,-0.46202991604804994,0.31506742238998414,0.16573630412206491,-0.0712904530098897,-0.12029616135207007,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.3175249814987183,-0.4625926434993744,0.3146335005760193,0.16531083094174684,-0.07260028339389608,-0.12229605938973472,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.316244912147522,-0.462816458940506,0.31433446407318116,0.16609091004370805,-0.07002819959907687,-0.12427088553438025,1.0,0.05,90,51.567722425592855,34.37848161706191
-0.2,0.45,0.2,9.63239674653297e-05,-3.6730967714396286e-06,-7.346193542879257e-06,0.0,-0.31530888080596925,-0.4626306116580963,0.3139429211616516,0.1648270778804456,-0.06887235133437981,-0.12408725948071528,1.0,0.05,90,51.567722425592855,34.37848161706191
